"ym","X","Y","eps"
"2008_6",-93.684227,42.018709,-0.0255634034644208
"2009_5",-93.682983,42.018703,-0.0552302454628945
"2008_12",-93.684396,42.017598,-0.107217365089836
"2006_8",-93.684421,42.017854,0.144733298660046
"2008_7",-93.682718,42.018006,-0.0653818327569316
"2006_6",-93.685504,42.017055,-0.084715960022394
"2008_9",-93.685572,42.01727,0.0803362326921554
"2008_1",-93.685569,42.017484,-0.0460473282518638
"2006_8",-93.685697,42.018188,0.00462939598184787
"2008_6",-93.68522,42.018186,0.0887798657267694
"2008_5",-93.686644,42.016975,-0.0215141535486694
"2009_11",-93.686744,42.016973,-0.02132503492086
"2007_9",-93.686795,42.016973,-0.122021763057848
"2007_6",-93.687786,42.016961,-0.0473859092138778
"2007_8",-93.68675,42.016212,-0.0213718305519548
"2008_7",-93.686982,42.016207,0.114821027941146
"2010_1",-93.687764,42.016121,0.0580200176307441
"2008_8",-93.688193,42.016341,-0.00605449435156657
"2008_6",-93.687674,42.014435,-0.0582545578421537
"2006_9",-93.687675,42.014494,-0.0350841338078156
"2009_5",-93.685673,42.016978,-0.0540044357209013
"2006_2",-93.685571,42.016979,0.0226582650002582
"2008_6",-93.683856,42.016709,-0.137677720436563
"2007_5",-93.683813,42.0172,-0.0380105876532083
"2006_7",-93.683718,42.016904,0.00931142658286241
"2009_6",-93.67915,42.0181479,-0.107592971457831
"2006_8",-93.679147,42.01869,-0.113797232221906
"2007_6",-93.679583,42.018564,-0.0524930589955211
"2009_6",-93.680706,42.018875,-0.0805076129360481
"2009_6",-93.681109,42.018866,0.0496861736378034
"2007_1",-93.681196,42.018864,-0.0459758490865661
"2010_4",-93.680864,42.018721,0.0427810447054564
"2007_6",-93.6800822,42.0185298,-0.132368525850792
"2007_7",-93.679805,42.018017,0.0344879833834386
"2009_8",-93.681343,42.018006,0.010141381100364
"2006_5",-93.681479,42.017856,-0.027573290704348
"2009_2",-93.681411,42.017856,-0.0273551680331617
"2007_12",-93.681274,42.017856,-0.0491177328641587
"2009_7",-93.680782,42.017856,-0.0783901865554858
"2008_7",-93.67994,42.017866,-0.0339923063277632
"2006_7",-93.679803,42.017867,0.0390449552305817
"2006_6",-93.682686,42.017858,0.147544098576153
"2010_5",-93.682686,42.017749,0.00843492118835857
"2009_6",-93.68218,42.016819,-0.0436193834697399
"2006_10",-93.681895,42.017186,-0.0766593317328809
"2009_10",-93.68167,42.016797,-0.0411743178670062
"2007_11",-93.681085,42.016277,-0.032627618375827
"2008_3",-93.681121,42.016277,0.0111989082410237
"2006_4",-93.681191,42.016275,-0.0123253042007862
"2010_4",-93.681227,42.016275,0.0695018339407774
"2009_6",-93.681297,42.016274,0.0593253462036073
"2009_5",-93.681439,42.016271,0.0183068303706538
"2006_5",-93.683728,42.016252,0.0822819092732509
"2010_5",-93.6837,42.016253,0.0477393034588573
"2008_2",-93.68369,42.016254,0.0633160762543643
"2006_7",-93.683777,42.016618,-0.0776271863884764
"2008_4",-93.679505,42.017854,0.021773927559838
"2007_1",-93.679505,42.017753,0.0173913488320874
"2008_7",-93.68031,42.016262,-0.084112862373552
"2006_3",-93.687684,42.015914,0.0419121804704133
"2007_7",-93.687684,42.015974,0.0180246331362476
"2006_9",-93.687685,42.016092,-0.142595390223503
"2010_5",-93.687922,42.01404,-0.0389555358291073
"2008_12",-93.687825,42.014549,0.0135812745819249
"2006_5",-93.687826,42.014636,-0.028920742029837
"2007_10",-93.686903,42.014038,-0.0416067916572934
"2008_2",-93.686931,42.013952,0.0621592099915529
"2007_6",-93.684118,42.014039,-0.0192715584977354
"2006_8",-93.684089,42.014109,0.023415350199901
"2007_4",-93.684137,42.014823,0.0249251905149269
"2010_5",-93.684015,42.014092,0.0593805940888006
"2006_3",-93.684116,42.015793,-0.00341599509661038
"2006_7",-93.684116,42.016004,-0.0278104196003839
"2009_1",-93.684115,42.016468,0.179482460231327
"2006_8",-93.685369,42.01397,-0.0297750040061932
"2009_4",-93.685333,42.013957,-0.074293909079573
"2008_6",-93.685207,42.013912,-0.0674072631309718
"2008_4",-93.684451,42.013641,0.065185430358988
"2008_9",-93.684397,42.013622,-0.0107061599076782
"2008_1",-93.684343,42.013603,-0.0999927604626215
"2009_8",-93.686051,42.014054,-0.0918959325057055
"2010_5",-93.685961,42.014023,-0.082998006254183
"2006_9",-93.685872,42.013991,0.0124878559717615
"2007_11",-93.684714,42.013576,-0.110272651395014
"2007_10",-93.684625,42.013544,-0.0730520422529115
"2009_2",-93.684536,42.013512,0.0119508275829419
"2008_2",-93.683435,42.015975,0.0118856537684788
"2006_8",-93.683435,42.015765,0.0125172182559095
"2008_6",-93.683435,42.015368,-0.0114384544908137
"2009_7",-93.6843,42.013392,-0.00990110014955292
"2007_7",-93.684285,42.01343,-0.0587516062394751
"2007_5",-93.684271,42.013467,-0.120654267992682
"2006_7",-93.684332,42.013519,-0.0257618867299599
"2008_10",-93.6838447,42.0138316,0.00198664257670766
"2006_7",-93.683758,42.014593,-0.150463991655863
"2007_6",-93.683732,42.01469,0.0573105081019163
"2008_5",-93.683127,42.015927,0.0128582535024513
"2008_5",-93.682991,42.015927,-0.0446753007320357
"2008_1",-93.681436,42.016121,0.0458226860865213
"2008_6",-93.681401,42.016122,0.0197891008873781
"2006_10",-93.678267,42.0195855,-0.29329490741477
"2007_4",-93.6783521,42.0210331,-0.0154772756794107
"2010_1",-93.677482,42.021245,0.357357764008838
"2008_4",-93.677551,42.020905,-0.0487146777865374
"2007_8",-93.677545,42.020703,-0.0979071552107448
"2010_6",-93.677545,42.020635,0.0596395182926739
"2008_6",-93.677407,42.021244,0.0437994726108259
"2009_3",-93.677407,42.021246,0.114314748679988
"2009_5",-93.676372,42.021219,-0.0296449786503706
"2010_6",-93.676372,42.021163,-0.546305745279005
"2006_11",-93.676369,42.020995,-0.0600103675323395
"2006_4",-93.676361,42.020342,-0.186086546602688
"2007_6",-93.676222,42.021221,-0.0906288329745117
"2008_4",-93.673447,42.019997,0.325171102932439
"2008_5",-93.673571,42.019996,-0.0751049526437857
"2010_6",-93.675268,42.020306,-0.101741689157633
"2007_5",-93.671455,42.021195,-0.170871068897511
"2006_12",-93.671454,42.021113,-0.128551982087144
"2007_7",-93.671454,42.02103,-0.170963595375695
"2007_6",-93.671453,42.020893,-0.29501161070843
"2008_4",-93.671443,42.019861,0.0928438731720663
"2006_5",-93.672379,42.01899,0.0106489260838866
"2008_7",-93.672408,42.018991,-0.141369976490995
"2008_11",-93.675294,42.018852,-0.0316919627380452
"2009_7",-93.6755239,42.0186549,0.067135134285836
"2009_7",-93.6739723,42.0196717,0.0304584843572794
"2007_4",-93.6747048,42.0196959,-0.0549134405154056
"2007_5",-93.67525,42.019902,-0.000356408234543148
"2010_3",-93.675175,42.019849,-0.346131621770313
"2009_10",-93.675248,42.018928,-0.146612250986432
"2008_2",-93.675173,42.018912,0.0902122002722995
"2007_4",-93.674307,42.018283,0.10450721828046
"2008_6",-93.673251,42.01883,0.257870693685461
"2007_6",-93.673253,42.018873,0.164773454742628
"2007_5",-93.67318,42.018922,0.244265231985189
"2006_2",-93.671612,42.018648,0.028605048556241
"2008_6",-93.670627,42.018898,0.197806508046666
"2007_5",-93.670587,42.018973,0.0734280181096445
"2006_5",-93.670025,42.018961,0.267232984663939
"2006_6",-93.669977,42.01896,0.168218276241805
"2009_4",-93.669952,42.01896,0.193747993245961
"2006_10",-93.669927,42.018959,0.169999216089604
"2006_5",-93.670063,42.018813,-0.183394010021759
"2006_5",-93.670039,42.018812,-0.215443729262993
"2006_4",-93.669985,42.01881,-0.137606366818765
"2006_4",-93.66996,42.01881,-0.154047112183695
"2006_4",-93.669924,42.018809,-0.241616448472894
"2009_3",-93.666315,42.019423,-0.144588334586331
"2007_12",-93.665737,42.018965,0.1896733201387
"2010_3",-93.66751,42.020196,0.143566839792061
"2006_4",-93.661951,42.02011,0.0404158684486433
"2007_2",-93.663509,42.020783,0.0882499771707357
"2009_6",-93.664685,42.020321,-0.0746231200411109
"2010_4",-93.664841,42.021793,-0.21994482845541
"2010_7",-93.660168,42.021583,-0.141855649360549
"2006_5",-93.659182,42.022676,-0.349394097021507
"2006_5",-93.659222,42.022659,-0.0782463773506436
"2007_8",-93.660303,42.021436,-0.0420285100969585
"2006_3",-93.660119,42.021432,-0.0800269717211587
"2008_5",-93.665829,42.017962,-0.0495163332328739
"2007_5",-93.665875,42.017962,0.09909707324199
"2007_5",-93.664821,42.01965,-0.0501793000957207
"2009_5",-93.664336,42.019381,-0.342803921744638
"2008_5",-93.664506,42.0198028,0.103822139641041
"2008_5",-93.663479,42.019959,0.12415206729111
"2007_7",-93.66346,42.018943,0.257132542667421
"2006_4",-93.663458,42.018848,0.0491416646495419
"2007_10",-93.663455,42.01873,-0.260165061778618
"2008_4",-93.66345,42.018541,0.0519797209677963
"2006_10",-93.661995,42.017727,-0.0990071613453671
"2010_5",-93.661944,42.017726,0.0294370066457545
"2008_11",-93.661763,42.017874,0.0076043654137435
"2009_10",-93.663302,42.018592,0.122631940600564
"2007_10",-93.663329,42.019937,0.114744004555361
"2010_5",-93.655762,42.022674,-0.107254453159631
"2010_5",-93.655653,42.022702,0.0258618278960337
"2008_6",-93.6558,42.02224,-0.0486997170566503
"2009_8",-93.657963,42.022092,-0.239818014190959
"2006_7",-93.656753,42.022089,0.16194836045519
"2010_6",-93.656718,42.022089,-0.403945761314834
"2009_9",-93.656664,42.022088,0.0242609670212467
"2009_7",-93.655674,42.022091,-0.195967099126651
"2006_3",-93.65564,42.02197,-0.0666132734991484
"2006_2",-93.659043,42.021559,-0.616131039580288
"2006_9",-93.655631,42.020871,0.00124943718083986
"2009_7",-93.651825,42.020123,0.21832204465181
"2008_3",-93.64856,42.019986,0.0439649102332212
"2006_6",-93.651811,42.018837,-0.148276586586233
"2008_7",-93.65181,42.018715,0.099130535875651
"2009_1",-93.651786,42.017564,0.0545483770749705
"2008_6",-93.651785,42.017413,-0.185859968624874
"2010_5",-93.650321,42.017737,-0.172313194930611
"2010_3",-93.6514413,42.0177987,-0.00180454867928816
"2006_7",-93.651285,42.018282,0.0645927430235809
"2008_4",-93.651635,42.017083,0.0386524594424943
"2009_7",-93.64857,42.016921,-0.0479340347533582
"2009_8",-93.651669,42.016182,-0.171697930149105
"2006_7",-93.646942,42.01924,-0.0791143365569533
"2008_5",-93.646748,42.019092,0.122586489160245
"2010_3",-93.646683,42.019093,-0.12757864304978
"2006_5",-93.646619,42.019093,-0.07963776164434
"2009_3",-93.646555,42.019094,-0.229480068402553
"2006_7",-93.646438,42.01895,-0.0125758203280451
"2007_8",-93.646624,42.01804,0.0515651876245354
"2007_6",-93.646688,42.018039,-0.110101014366903
"2006_6",-93.648417,42.018808,0.105113221079517
"2009_12",-93.648414,42.018931,-0.248287842318217
"2008_7",-93.648411,42.019005,-0.0750672108016208
"2007_4",-93.646817,42.017888,-0.00869983265125525
"2007_8",-93.64672,42.017889,0.0843811246120012
"2009_10",-93.646655,42.017889,-0.0395100564752302
"2008_7",-93.646438,42.01791,0.00260173225866157
"2008_9",-93.646438,42.017834,0.0308026797489124
"2009_10",-93.648429,42.017835,-0.175028362436525
"2007_6",-93.6461654,42.018921,0.110596118538908
"2009_4",-93.6459433,42.0189256,0.0104235296337535
"2008_3",-93.6447083,42.0176853,0.119010724838604
"2007_6",-93.644544,42.017103,0.111440860216635
"2007_4",-93.644669,42.017106,-0.00411067796540173
"2008_1",-93.646288,42.01789,0.00472547518799741
"2009_3",-93.646881,42.016943,0.071222607944096
"2006_9",-93.64644,42.016941,-0.0569004499023548
"2009_8",-93.648419,42.016835,-0.0256605580430206
"2008_4",-93.64842,42.016887,-0.194538679997922
"2009_5",-93.644704,42.016957,-0.0679162321904343
"2008_6",-93.6447134,42.0168678,0.214668055833786
"2006_7",-93.6447118,42.0165794,0.1864932748472
"2007_6",-93.6447083,42.0162813,0.116089261758559
"2007_7",-93.644511,42.016216,-0.0779912686155461
"2007_8",-93.644698,42.016217,-0.0300195007830279
"2007_3",-93.64476,42.016217,-0.162533866632883
"2007_11",-93.646289,42.016853,0.070510222615897
"2006_7",-93.648415,42.016086,-0.114993772590609
"2006_11",-93.647027,42.016072,-0.0680782904580543
"2008_3",-93.646735,42.016072,-0.298635090470584
"2007_6",-93.646416,42.016067,0.073709018006361
"2009_6",-93.644636,42.016067,0.0712987664077629
"2007_8",-93.6435257,42.0199537,-0.130488681534209
"2007_8",-93.643215,42.019952,-0.0937540008709977
"2008_6",-93.642886,42.019833,-0.16434060084736
"2008_2",-93.642821,42.019617,-0.0841494412811479
"2009_2",-93.6428055,42.0191252,0.203232976771007
"2007_10",-93.64281,42.018796,0.241307044336861
"2006_2",-93.644307,42.017609,-0.353912769038031
"2006_9",-93.644258,42.01874,0.159290244191935
"2007_11",-93.644426,42.020037,0.0702726645294545
"2006_6",-93.642431,42.019059,0.0842552913949859
"2006_2",-93.64048,42.019759,0.192327229693606
"2009_11",-93.6397,42.019181,0.0793020941879523
"2007_9",-93.641322,42.018504,0.32889677000608
"2008_8",-93.641405,42.018443,0.113190563201183
"2009_6",-93.642371,42.018707,0.104901988166722
"2007_11",-93.642359,42.018941,0.228870606578781
"2008_7",-93.63962,42.018888,0.164636345582079
"2008_3",-93.639497,42.018766,-0.224600107708224
"2009_6",-93.64012,42.017583,0.0257543184752042
"2009_8",-93.640592,42.017574,0.230894630553088
"2009_7",-93.644295,42.016684,0.1514031032452
"2009_7",-93.6439975,42.0158534,-0.00283667314901761
"2006_7",-93.643443,42.017131,0.166707346469636
"2007_3",-93.6428531,42.0168895,0.183107328677299
"2006_6",-93.641155,42.016827,0.138700833357654
"2006_2",-93.642319,42.016385,0.153302616736
"2006_7",-93.641002,42.017589,0.201806407869885
"2007_10",-93.640497,42.017573,0.0387942816493239
"2008_5",-93.639467,42.017528,-0.382003010880799
"2010_7",-93.640041,42.016226,0.18009206155671
"2008_6",-93.641084,42.016769,0.180990891268158
"2007_12",-93.641156,42.016961,0.166549576339313
"2007_7",-93.642663,42.01629,0.272921214034018
"2008_5",-93.642597,42.01601,0.209360174527841
"2006_5",-93.6416718,42.0157866,-0.0259467758164863
"2006_11",-93.640612,42.016124,0.177333449094866
"2009_10",-93.639431,42.016152,0.0240244122347968
"2008_5",-93.643378,42.015667,0.331230086893841
"2009_7",-93.642945,42.014688,0.0456213015450209
"2008_4",-93.64293,42.014567,0.120385377807693
"2006_7",-93.642884,42.013296,0.0267545618871859
"2009_5",-93.642885,42.013169,-0.00135114251970484
"2007_6",-93.642883,42.013003,0.152703646440503
"2006_3",-93.644203,42.013495,0.15218426105914
"2007_7",-93.6440062,42.0145503,0.139931304880146
"2006_7",-93.639622,42.014936,0.256379833931174
"2010_3",-93.639781,42.014937,0.210571783815639
"2009_10",-93.640762,42.014943,0.0666615847066706
"2009_8",-93.641356,42.013753,-0.0609170327206586
"2010_5",-93.642793,42.014682,0.149622367740475
"2006_6",-93.639428,42.01359,-0.0623086128833235
"2007_10",-93.639393,42.01265,-0.181236981981134
"2008_4",-93.640311,42.012638,0.106139641764763
"2007_5",-93.640326,42.012488,-0.125217161257263
"2008_11",-93.640293,42.012488,0.0250359973185038
"2009_1",-93.639407,42.0125,0.0309401677490311
"2010_5",-93.639678,42.011005,0.193969985193389
"2007_9",-93.641849,42.011506,0.0688563665414689
"2009_4",-93.644864,42.010636,0.111847862335552
"2007_6",-93.644923,42.011836,-0.0497843797682345
"2010_6",-93.645014,42.010606,0.0914358588004999
"2010_4",-93.645701,42.009345,0.0130882504784419
"2010_3",-93.645729,42.009337,-0.165816596530364
"2007_3",-93.645785,42.009321,0.215620677726733
"2006_12",-93.643489,42.011793,-0.0114472249671506
"2009_7",-93.643539,42.01141,0.0353585307477985
"2007_2",-93.643548,42.011343,-0.210215497201331
"2007_3",-93.643429,42.010333,-0.230885397450093
"2010_3",-93.641677,42.010797,0.221627452030373
"2007_8",-93.640182,42.010076,0.219842642395283
"2009_12",-93.643947,42.009134,0.0747800932188181
"2006_8",-93.628467,42.022786,-0.0948751972429656
"2006_5",-93.62841,42.022709,0.0818915663857459
"2008_7",-93.628409,42.022607,0.104836033576657
"2007_5",-93.6295,42.022474,0.00438712207334673
"2007_12",-93.596569,42.022658,-0.0888972264327016
"2007_6",-93.626875,42.022566,-0.0054681978669986
"2008_7",-93.627459,42.021806,0.0440070816557512
"2007_9",-93.625313,42.0228,-0.188980061672119
"2010_5",-93.625291,42.022772,0.200184683467518
"2009_7",-93.62529,42.022721,0.202910821126847
"2008_6",-93.625288,42.022516,0.0986355896849326
"2008_2",-93.6291062,42.0213831,0.0876400420917212
"2006_3",-93.629496,42.020855,0.0584892885170457
"2010_4",-93.629496,42.021414,0.210850463619254
"2007_5",-93.629496,42.021547,-0.134029689845009
"2009_12",-93.626839,42.021425,-0.234322326815243
"2007_11",-93.628236,42.021278,-0.563029745178997
"2008_7",-93.6258429,42.0214037,-0.00379741449602127
"2009_7",-93.625299,42.021596,-0.310754958668241
"2010_4",-93.626689,42.021474,-0.167468084198346
"2007_6",-93.626689,42.021497,0.147830567664573
"2008_5",-93.626835,42.020379,-0.0270234447972024
"2006_4",-93.626683,42.020207,0.0272482262504303
"2008_1",-93.625143,42.021389,0.152333457818025
"2006_4",-93.625147,42.02153,-0.097238822820758
"2008_7",-93.615426,42.021162,0.042069674040147
"2008_7",-93.616848,42.021506,-0.939697154338025
"2008_5",-93.616849,42.021594,0.0112064106419733
"2009_5",-93.615395,42.020002,-0.0294906370004359
"2007_8",-93.6150637,42.0214218,0.280738083349913
"2007_11",-93.613886,42.021555,0.0942471762204891
"2010_4",-93.615272,42.021456,-0.454862730064409
"2006_9",-93.615307,42.019025,0.0201551280562877
"2006_10",-93.615012,42.019099,-0.608090549580414
"2010_1",-93.606593,42.022653,-0.0530086441885616
"2010_6",-93.608271,42.021327,-0.586684968042928
"2010_6",-93.60775,42.02152,-0.637573683091379
"2008_8",-93.604195,42.022458,-0.215841623284819
"2008_6",-93.604193,42.022626,-0.216807872639196
"2008_11",-93.616242,42.009326,0.37680804070091
"2006_2",-93.616026,42.009398,0.229349300142644
"2007_10",-93.615697,42.009401,0.371653826600107
"2007_12",-93.615618,42.009401,-0.163109791423716
"2008_8",-93.616584,42.008803,0.0780782475689929
"2009_6",-93.6165709,42.008683,-0.193034050956322
"2010_5",-93.615993,42.008687,-0.0480061145742971
"2008_7",-93.615985,42.008806,-0.0167166340273368
"2006_12",-93.616242,42.008375,0.16157079089224
"2008_1",-93.615921,42.0091899,0.0375052415462324
"2006_9",-93.599969,41.996849,0.282404339965698
"2006_10",-93.606736,41.994357,-0.146508468475981
"2007_1",-93.606577,41.994357,0.0663132588360512
"2007_6",-93.606672,41.994207,0.153679655209763
"2007_6",-93.607597,41.994206,-0.0724544159108469
"2008_9",-93.607342,41.99507,0.213180992793169
"2007_12",-93.607551,41.995218,0.193538916208217
"2007_7",-93.606933,41.995973,0.142142837406906
"2009_5",-93.606944,41.996888,-0.00583484464861795
"2009_4",-93.607055,41.997119,-0.00365378363490374
"2008_7",-93.607121,41.997124,-0.00909220376857235
"2010_5",-93.604947,41.99706,0.0540925719508636
"2008_9",-93.60489,41.997062,-0.0567339970367851
"2006_5",-93.603671,41.995987,-0.0103271148255363
"2009_6",-93.603717,41.99539,0.0997330046296491
"2009_4",-93.604716,41.997067,0.0897998274556764
"2008_7",-93.604549,41.997069,0.120247578756291
"2009_11",-93.604491,41.997069,-1.07270083370735e-05
"2010_5",-93.602823,41.997052,0.0926922301353257
"2008_2",-93.604548,41.996919,-0.00210149064923292
"2006_5",-93.603173,41.996907,-0.0541908740148406
"2006_5",-93.601191,41.995702,0.00262116755507652
"2007_5",-93.602505,41.995931,0.0796727395680548
"2009_6",-93.602356,41.995905,-0.0500422872048064
"2009_4",-93.602424,41.996066,-0.109354960377793
"2008_7",-93.602429,41.995991,0.349277285070538
"2006_7",-93.603854,41.996063,-0.221766023113698
"2010_4",-93.603972,41.996065,-0.00581116785451087
"2007_3",-93.60104,41.995512,0.0640428140624229
"2010_5",-93.600797,41.994784,0.170441907884838
"2007_4",-93.601779,41.994188,-0.00766865220264281
"2010_3",-93.602002,41.994013,-0.108545226191667
"2010_6",-93.657894,41.997741,-0.267242439420484
"2008_8",-93.658875,41.998543,-0.0978186457020212
"2009_1",-93.64978,42.001246,-0.328954664118426
"2009_6",-93.652119,42.00138,0.17329971314762
"2006_4",-93.644527,42.004509,0.156979822617786
"2008_7",-93.639793,42.00514,0.172304497195342
"2007_10",-93.63966,42.005692,0.121399467520197
"2008_5",-93.650229,41.998999,-0.101483252317923
"2006_1",-93.649773,41.997906,-0.127336848637317
"2007_7",-93.649757,41.99854,-0.0749387966856912
"2007_7",-93.6494462,42.0004101,0.141964337882568
"2008_4",-93.653122,41.995141,0.122066355780285
"2009_9",-93.65315,41.995027,-0.0665328313597263
"2009_7",-93.651832,41.995058,-0.0280199748508831
"2009_7",-93.651867,41.993759,0.109037732818106
"2009_1",-93.653039,41.994727,-0.00848269701665799
"2008_4",-93.653025,41.994841,0.0261257678466405
"2007_4",-93.650588,41.994241,-0.0225730915222343
"2007_9",-93.650569,41.994137,-0.0365198423823401
"2007_12",-93.650561,41.9941,-0.0294407575211684
"2008_1",-93.651718,41.99373,-0.0290195294770112
"2007_12",-93.651732,41.994824,-0.12878498417875
"2010_5",-93.649203,41.995346,-0.0107386566948025
"2010_1",-93.649201,41.995278,-0.0874086132764027
"2008_4",-93.649198,41.995142,0.192686655528453
"2010_4",-93.649096,41.994284,0.171531238552375
"2008_5",-93.649475,41.993751,0.067469745608233
"2010_5",-93.649471,41.99353,-0.0218615255610742
"2009_7",-93.650453,41.994695,-0.196567532559362
"2007_11",-93.650417,41.995088,-0.101750504907119
"2008_10",-93.650431,41.995175,0.00125043567873877
"2008_7",-93.644679,41.999812,-0.257038362967186
"2008_11",-93.646054,41.999575,-0.0908978424272217
"2006_7",-93.646099,41.999553,-0.050276211386152
"2008_3",-93.6470597,41.9976055,-0.1023146210976
"2009_3",-93.646455,41.997684,-0.124141640575333
"2006_7",-93.646575,41.998023,-0.0322113023590088
"2007_7",-93.646617,41.998023,-0.0989876537397271
"2006_4",-93.646172,41.999342,0.084301346672849
"2009_2",-93.644884,41.998952,-0.0537618386654221
"2008_8",-93.64427,41.998554,-0.186161411936834
"2009_7",-93.6446004,41.9981656,-0.0842261895939378
"2007_4",-93.644366,41.997992,-0.208159055451785
"2007_7",-93.646782,41.997364,0.132758858162485
"2007_1",-93.646791,41.997126,-0.167532830476335
"2009_6",-93.646793,41.996327,0.0388282384778729
"2007_5",-93.646788,41.996089,-0.00816095012722147
"2008_6",-93.646726,41.995512,-0.0707570035358442
"2007_4",-93.646894,41.995508,-0.0577914393174205
"2010_2",-93.647645,41.995489,-0.0608678026540797
"2007_11",-93.646634,41.997299,-0.0398825367647798
"2008_12",-93.646645,41.99639,-0.0568796308750297
"2006_10",-93.646643,41.996331,0.0729050875818693
"2009_2",-93.646638,41.996093,-0.267180573543111
"2007_11",-93.647585,41.995341,0.00872733453352213
"2009_3",-93.646816,41.995359,-0.0788873422632571
"2006_5",-93.646758,41.994347,0.0833325128034032
"2010_4",-93.646814,41.99435,-0.2489577384968
"2006_11",-93.64789,41.994229,-0.00221079539570225
"2008_8",-93.647834,41.99423,-0.0566718738170009
"2007_5",-93.662162,41.997352,-0.202319234250621
"2007_5",-93.653109,41.993288,-0.0456998722553819
"2008_1",-93.653218,41.99312,0.0530025991352513
"2010_5",-93.652495,41.992989,-0.0108128283340491
"2007_9",-93.652429,41.992975,-0.0217166642502409
"2009_5",-93.651703,41.992964,0.135570290077546
"2008_6",-93.647214,41.993611,0.203487299732721
"2006_3",-93.64898,41.993258,0.137502921148026
"2006_9",-93.647474,41.993047,0.0640251217563249
"2007_2",-93.647569,41.993261,-0.0931996658690189
"2010_6",-93.60743,41.99321,0.127518942743355
"2009_4",-93.6042638,41.9935397,0.0583490857369615
"2008_11",-93.608267,41.99338,0.168865822547464
"2008_11",-93.608343,41.993335,0.155834282315063
"2006_11",-93.608343,41.99329,0.195896832270538
"2010_3",-93.608372,41.990934,0.097986204160843
"2007_6",-93.608192,41.993356,-0.0502140617655325
"2006_5",-93.608195,41.993173,0.145307635676105
"2006_3",-93.608195,41.99315,0.035525164371059
"2009_6",-93.608196,41.993128,0.137589680135246
"2008_4",-93.608197,41.993059,0.130307472408282
"2009_6",-93.60821,41.992122,0.170936651011223
"2008_11",-93.606374,41.993185,0.259978485599143
"2007_1",-93.605507,41.993107,0.0518795851448491
"2007_6",-93.6072813,41.9927922,-0.148618936995647
"2010_6",-93.608223,41.991004,0.0735440712888163
"2007_3",-93.607395,41.991211,-0.0297424532350871
"2007_6",-93.605355,41.992917,0.0414250830712675
"2007_8",-93.605354,41.99284,0.0410766695214147
"2008_6",-93.605351,41.99261,0.0717677418943649
"2008_6",-93.604649,41.991372,0.0999844933846702
"2006_5",-93.604391,41.990993,0.0110411526869042
"2008_5",-93.604184,41.990899,0.107252324701852
"2006_7",-93.603922,41.990523,0.0339185093407652
"2006_6",-93.603518,41.991731,-0.0646953965179241
"2010_5",-93.60359,41.991861,-0.0357927161825719
"2008_6",-93.603601,41.991883,0.234606784859687
"2009_11",-93.604252,41.991786,0.106450067617439
"2008_7",-93.604269,41.991779,0.112655362337924
"2010_5",-93.604318,41.991758,0.165958355270151
"2010_4",-93.604425,41.991876,-0.16658771347867
"2009_11",-93.604218,41.992919,0.170819928685177
"2006_10",-93.604279,41.993062,0.150825676069371
"2006_3",-93.601089,41.991574,-0.0667260827998602
"2009_5",-93.603479,41.992185,0.123345876674021
"2006_5",-93.603524,41.992159,-0.00208062280873255
"2007_5",-93.603546,41.992145,0.076326123443452
"2008_2",-93.601444,41.993249,0.081384469109691
"2009_3",-93.600636,41.9928219,0.0821757435342958
"2006_5",-93.600439,41.991708,-0.0184972494083763
"2009_4",-93.603111,41.99217,0.0777276450304312
"2006_12",-93.6019,41.992522,0.0279933053103916
"2007_7",-93.601862,41.992516,0.233863588456543
"2009_8",-93.60176,41.991786,-0.0248503465455162
"2007_1",-93.601507,41.991709,-0.164752478176595
"2006_4",-93.602345,41.991532,-0.219095186904937
"2010_6",-93.603398,41.991824,0.0230274740541561
"2007_4",-93.603422,41.991868,-0.103855921749139
"2007_5",-93.604923,41.991612,-0.0036208987264573
"2007_7",-93.604644,41.991098,0.077528585303938
"2007_9",-93.604521,41.989581,0.125340964281275
"2006_7",-93.6044746,41.9900428,-0.145886695969597
"2007_5",-93.60678,41.990264,-0.00465936007044473
"2007_6",-93.604524,41.989488,0.121922823456156
"2006_7",-93.603534,41.990134,0.20755522516075
"2007_4",-93.6015199,41.991371,0.188587153268543
"2010_6",-93.601449,41.991558,0.227320536475857
"2009_7",-93.601127,41.991365,0.211949342967845
"2006_5",-93.6086884,41.9887374,0.10691633817891
"2008_2",-93.610109,41.988675,-0.167447233653698
"2010_4",-93.606856,41.988729,0.112423614595762
"2007_11",-93.607114,41.989905,-0.655741429596173
"2006_9",-93.606842,41.987686,-0.118786326235854
"2009_8",-93.606688,41.987535,0.0853948862657774
"2007_6",-93.604858,41.987606,0.237515165583694
"2008_4",-93.6051072,41.987109,0.186390676891098
"2007_6",-93.605119,41.989768,0.0213012757056345
"2009_7",-93.604928,41.988776,0.0790564730913988
"2006_3",-93.604776,41.988964,0.0863913519966413
"2008_10",-93.604761,41.988934,0.0716180226040273
"2007_6",-93.604146,41.98822,0.142093696873313
"2010_4",-93.6035354,41.9889358,0.170268271130445
"2006_6",-93.60268,41.988314,0.0955065412262291
"2007_5",-93.6030815,41.9881729,0.217725689940382
"2010_2",-93.6030339,41.98766,-0.0598939256373109
"2009_6",-93.602777,41.987659,0.180741112014297
